[03:12:24] [main/INFO]: ModLauncher running: args [--username, hugoo_669, --version, forge-47.3.0, --gameDir, C:\Users\Omar\curseforge\minecraft\Instances\survie moddée, --assetsDir, C:\Users\Omar\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, f54c362d5b61496e9cf8d9952f70db84, --accessToken, ????????, --clientId, ZTM4ZDk1M2UtN2VhNC00OGE0LWFiMmQtY2ExNjRjNWU1OTI2, --xuid, 2535468356127766, --userType, msa, --versionType, release, --width, 1920, --height, 1080, --quickPlayPath, C:\Users\Omar\curseforge\minecraft\Install\quickPlay\java\1731204741761.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[03:12:24] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 10 arch amd64 version 10.0
[03:13:36] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.gl.device.GLRenderDevice$ImmediateDrawCommandList, which may cause instability.
[03:13:36] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.render.immediate.model.BakedModelEncoder, which may cause instability.
[03:13:38] [Render thread/WARN]: The following mods have version differences that were not resolved:
domum_ornamentum (version 1.20.1-1.0.203-beta -> 1.20.1-1.0.282-snapshot)
minecolonies (version 1.20.1-1.1.647-beta -> 1.20.1-1.1.725-snapshot)
structurize (version 1.20.1-1.0.755-beta -> 1.20.1-1.0.760-snapshot)
Things may not work well.
[03:13:38] [Render thread/INFO]: Injecting existing registry data into this CLIENT instance
[03:13:38] [Render thread/ERROR]: Cristel Lib Config Pack has no data
[03:13:38] [Render thread/WARN]: T&T Waystone Patch Pack accepted!
[03:13:38] [Render thread/INFO]: Generated runtime SERVER_DATA for pack Supplementaries Generated Pack (supplementaries) in: 133 ms
[03:13:41] [Render thread/INFO]: Adding datapack listener capsid_recipes
[03:13:41] [Worker-ResourceReload-7/WARN]: Unable to find registry for tag directory tags/creative_mode_tab
[03:13:41] [Worker-ResourceReload-1/WARN]: Unable to find registry for tag directory tags/forge/biome_modifier
[03:13:41] [Worker-ResourceReload-11/WARN]: Unable to find registry for tag directory tags/forbidden_arcanus/hephaestus_forge/input
[03:13:41] [Worker-ResourceReload-14/WARN]: Unable to find registry for tag directory tags/worldgen/density_function_type
[03:13:41] [Worker-ResourceReload-3/WARN]: Unable to find registry for tag directory tags/loot_pool_entry_type
[03:13:41] [Worker-ResourceReload-13/WARN]: Unable to find registry for tag directory tags/moonlight/soft_fluids
[03:13:41] [Worker-ResourceReload-0/WARN]: Unable to find registry for tag directory tags/worldgen/structure
[03:13:41] [Worker-ResourceReload-2/WARN]: Unable to find registry for tag directory tags/damage_type
[03:13:41] [Worker-ResourceReload-4/WARN]: Unable to find registry for tag directory tags/worldgen/structure_processor
[03:13:41] [Worker-ResourceReload-9/WARN]: Unable to find registry for tag directory tags/frog_variant
[03:13:41] [Worker-ResourceReload-5/WARN]: Unable to find registry for tag directory tags/custom_stat
[03:13:41] [Worker-ResourceReload-8/WARN]: Unable to find registry for tag directory tags/trim_material
[03:13:41] [Worker-ResourceReload-3/WARN]: Unable to find registry for tag directory tags/banner_pattern
[03:13:41] [Worker-ResourceReload-9/WARN]: Unable to find registry for tag directory tags/moonlight/map_markers
[03:13:41] [Worker-ResourceReload-1/WARN]: Unable to find registry for tag directory tags/twilight/biome_layer_stack
[03:13:41] [Worker-ResourceReload-10/WARN]: Unable to find registry for tag directory tags/worldgen/density_function
[03:13:41] [Worker-ResourceReload-14/WARN]: Unable to find registry for tag directory tags/worldgen/placed_feature
[03:13:41] [Worker-ResourceReload-8/WARN]: Unable to find registry for tag directory tags/worldgen/multi_noise_biome_source_parameter_list
[03:13:41] [Worker-ResourceReload-5/WARN]: Unable to find registry for tag directory tags/worldgen/root_placer_type
[03:13:41] [Worker-ResourceReload-6/WARN]: Unable to find registry for tag directory tags/worldgen/configured_carver
[03:13:41] [Worker-ResourceReload-4/WARN]: Unable to find registry for tag directory tags/twilight/restrictions
[03:13:41] [Worker-ResourceReload-1/WARN]: Unable to find registry for tag directory tags/mekanism/robit_skin
[03:13:41] [Worker-ResourceReload-9/WARN]: Unable to find registry for tag directory tags/game_events
[03:13:41] [Worker-ResourceReload-0/WARN]: Unable to find registry for tag directory tags/worldgen/noise_settings
[03:13:41] [Worker-ResourceReload-10/WARN]: Unable to find registry for tag directory tags/worldgen/world_preset
[03:13:41] [Worker-ResourceReload-13/WARN]: Unable to find registry for tag directory tags/forbidden_arcanus/hephaestus_forge/ritual
[03:13:41] [Worker-ResourceReload-11/WARN]: Unable to find registry for tag directory tags/worldgen/structure_placement
[03:13:41] [Worker-ResourceReload-5/WARN]: Unable to find registry for tag directory tags/worldgen/material_condition
[03:13:41] [Worker-ResourceReload-4/WARN]: Unable to find registry for tag directory tags/worldgen/placement_modifier_type
[03:13:41] [Worker-ResourceReload-7/WARN]: Unable to find registry for tag directory tags/height_provider_type
[03:13:41] [Worker-ResourceReload-2/WARN]: Unable to find registry for tag directory tags/block_predicate_type
[03:13:41] [Worker-ResourceReload-6/WARN]: Unable to find registry for tag directory tags/rule_block_entity_modifier
[03:13:41] [Worker-ResourceReload-1/WARN]: Unable to find registry for tag directory tags/worldgen/configured_feature
[03:13:41] [Worker-ResourceReload-9/WARN]: Unable to find registry for tag directory tags/dimension
[03:13:41] [Worker-ResourceReload-8/WARN]: Unable to find registry for tag directory tags/int_provider_type
[03:13:41] [Worker-ResourceReload-13/WARN]: Unable to find registry for tag directory tags/forge/structure_modifier
[03:13:41] [Worker-ResourceReload-5/WARN]: Unable to find registry for tag directory tags/trim_pattern
[03:13:41] [Worker-ResourceReload-7/WARN]: Unable to find registry for tag directory tags/decorated_pot_patterns
[03:13:41] [Worker-ResourceReload-3/WARN]: Unable to find registry for tag directory tags/float_provider_type
[03:13:41] [Worker-ResourceReload-2/WARN]: Unable to find registry for tag directory tags/worldgen/material_rule
[03:13:41] [Worker-ResourceReload-1/WARN]: Unable to find registry for tag directory tags/pos_rule_test
[03:13:41] [Worker-ResourceReload-8/WARN]: Unable to find registry for tag directory tags/loot_number_provider_type
[03:13:41] [Worker-ResourceReload-13/WARN]: Unable to find registry for tag directory tags/worldgen/structure_piece
[03:13:41] [Worker-ResourceReload-10/WARN]: Unable to find registry for tag directory tags/worldgen/processor_list
[03:13:41] [Worker-ResourceReload-7/WARN]: Unable to find registry for tag directory tags/loot_score_provider_type
[03:13:41] [Worker-ResourceReload-6/WARN]: Unable to find registry for tag directory tags/chat_type
[03:13:41] [Worker-ResourceReload-11/WARN]: Unable to find registry for tag directory tags/worldgen/feature_size_type
[03:13:41] [Worker-ResourceReload-3/WARN]: Unable to find registry for tag directory tags/worldgen/structure_set
[03:13:41] [Worker-ResourceReload-2/WARN]: Unable to find registry for tag directory tags/twilight/wood_palettes
[03:13:41] [Worker-ResourceReload-0/WARN]: Unable to find registry for tag directory tags/worldgen/structure_type
[03:13:41] [Worker-ResourceReload-4/WARN]: Unable to find registry for tag directory tags/worldgen/structure_pool_element
[03:13:41] [Worker-ResourceReload-3/WARN]: Unable to find registry for tag directory tags/loot_nbt_provider_type
[03:13:41] [Worker-ResourceReload-8/WARN]: Unable to find registry for tag directory tags/loot_function_type
[03:13:41] [Worker-ResourceReload-10/WARN]: Unable to find registry for tag directory tags/cat_variant
[03:13:41] [Worker-ResourceReload-6/WARN]: Unable to find registry for tag directory tags/worldgen/trunk_placer_type
[03:13:41] [Worker-ResourceReload-0/WARN]: Unable to find registry for tag directory tags/rule_test
[03:13:41] [Worker-ResourceReload-4/WARN]: Unable to find registry for tag directory tags/loot_condition_type
[03:13:41] [Worker-ResourceReload-13/WARN]: Unable to find registry for tag directory tags/position_source_type
[03:13:41] [Worker-ResourceReload-2/WARN]: Unable to find registry for tag directory tags/dimension_type
[03:13:41] [Worker-ResourceReload-7/WARN]: Unable to find registry for tag directory tags/twilight/magic_paintings
[03:13:41] [Worker-ResourceReload-10/WARN]: Unable to find registry for tag directory tags/instrument
[03:13:41] [Worker-ResourceReload-14/WARN]: Unable to find registry for tag directory tags/worldgen/template_pool
[03:13:41] [Worker-ResourceReload-2/WARN]: Unable to find registry for tag directory tags/worldgen/noise
[03:13:41] [Worker-ResourceReload-9/WARN]: Unable to find registry for tag directory tags/worldgen/flat_level_generator_preset
[03:13:41] [Worker-ResourceReload-6/WARN]: Unable to find registry for tag directory tags/villager_type
[03:13:41] [Worker-ResourceReload-10/WARN]: Unable to find registry for tag directory tags/worldgen/biome_source
[03:13:41] [Worker-ResourceReload-4/WARN]: Unable to find registry for tag directory tags/worldgen/chunk_generator
[03:13:41] [Worker-ResourceReload-3/WARN]: Unable to find registry for tag directory tags/forbidden_arcanus/enhancer/definition
[03:13:41] [Worker-ResourceReload-1/ERROR]: Couldn't load tag minecraft:impact_projectiles as it is missing following references: ancient_elements:crystalbeam_projectile (from ancient_elements-1.3.4.jar), 
	ancient_elements:deflected_wind (from ancient_elements-1.3.4.jar), 
	ancient_elements:moltenspearprojektile (from ancient_elements-1.3.4.jar), 
	ancient_elements:wind (from ancient_elements-1.3.4.jar)
[03:13:41] [Worker-ResourceReload-7/ERROR]: Couldn't load tag c:tools/melee_weapon as it is missing following references: minecraft:mace (from Sounds-2.2.0+1.20.1+forge.jar)
[03:13:42] [Worker-ResourceReload-7/ERROR]: Couldn't load tag c:tools/mace as it is missing following references: minecraft:mace (from Sounds-2.2.0+1.20.1+forge.jar)
[03:13:42] [Worker-ResourceReload-7/ERROR]: Couldn't load tag c:rods/breeze as it is missing following references: minecraft:breeze_rod (from Sounds-2.2.0+1.20.1+forge.jar)
[03:13:42] [Worker-ResourceReload-7/ERROR]: Couldn't load tag c:foods as it is missing following references: minecraft:ominous_bottle (from Sounds-2.2.0+1.20.1+forge.jar)
[03:13:42] [Worker-ResourceReload-7/ERROR]: Couldn't load tag c:music_discs as it is missing following references: minecraft:music_disc_creator (from Sounds-2.2.0+1.20.1+forge.jar), 
	minecraft:music_disc_creator_music_box (from Sounds-2.2.0+1.20.1+forge.jar), 
	minecraft:music_disc_precipice (from Sounds-2.2.0+1.20.1+forge.jar)
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'reliquary:inject/chests/desert_pyramid'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'ad_astra:chests/dungeon/moon/dungeon_chest'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'reliquary:inject/chests/igloo_chest'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'aether:chests/dungeon/silver/silver_dungeon'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dungeoncrawl:chests/treasure'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'farmersdelight:chests/fd_village_butcher'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'deeperdarker:chests/ancient_temple_apex'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'farmersdelight:chests/fd_bastion_treasure'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'forbidden_arcanus:chests/additions/end_city_treasure_additions'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterdeserttemples:chests/tomb'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterdeserttemples:chests/storage'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterdungeons:skeleton_dungeon/chests/middle'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'minecraft:chests/underwater_ruin_small'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'forbidden_arcanus:chests/additions/maledictus_pact_addition'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dimdungeons:chests/chestloot_advanced_hard'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'enderio:chests/alloy_loot'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'minecraft:chests/igloo_chest'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting scroll for skill 'improvableskills:silent_foot' into LootTable 'minecraft:chests/ancient_city'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'minecraft:chests/ancient_city'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'aether:chests/ruined_portal'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'twilightforest:chests/fancy_well'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'twilightforest:chests/darktower_boss'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'reliquary:inject/chests/jungle_temple'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'deeperdarker:chests/ancient_temple_basement'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dimdungeons:chests/trophy_1'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterdeserttemples:chests/pot'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dimdungeons:chests/chestloot_4'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dimdungeons:chests/chestloot_3'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dimdungeons:chests/chestloot_2'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dimdungeons:chests/chestloot_1'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting scroll for skill 'improvableskills:health' into LootTable 'minecraft:chests/end_city_treasure'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'minecraft:chests/end_city_treasure'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'reliquary:inject/chests/stronghold_library'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'forbidden_arcanus:chests/additions/elementarium_addition'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'twilightforest:chests/labyrinth_room'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'dungeoncrawl:chests/library'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'aether:chests/dungeon/silver/silver_dungeon_gummies'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'twilightforest:chests/stronghold_room'!
[03:13:42] [Worker-ResourceReload-14/INFO]: Injecting parchment into LootTable 'betterdungeons:zombie_dungeon/chests/special'!
